YEAR,MONTH_NAME,BEGIN_HOUR,STATE,WFO,TOR_LENGTH,TOR_WIDTH,DURATION_MINUTES,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,HIGH_PROPERTY_DAMAGE
2023,May,4,LOUISIANA,LCH,5.27,75.0,4,2.0,SE,30.1102,-92.4768,30.0826,-92.3946,0
2023,May,17,COLORADO,BOU,0.01,25.0,1,15.0,SW,38.56,-103.7,38.56,-103.7,0
2023,May,20,OKLAHOMA,OUN,0.2,25.0,0,5.0,WSW,35.179,-97.297,35.179,-97.297,0
2023,May,20,OKLAHOMA,OUN,0.21,50.0,1,3.0,SW,35.046,-96.955,35.049,-96.954,0
2023,May,21,OKLAHOMA,OUN,1.7,300.0,5,2.0,W,35.129,-96.822,35.152,-96.812,0
2023,May,18,OKLAHOMA,OUN,0.2,20.0,0,2.0,NNW,34.807,-97.9737,34.807,-97.9737,0
2023,July,3,ARKANSAS,TSA,3.4,550.0,8,1.0,SSE,35.064,-94.259,35.021,-94.233,1
2023,May,17,COLORADO,BOU,0.01,20.0,1,2.0,NNW,40.2077,-103.244,40.2077,-103.244,0
2023,May,12,FLORIDA,MFL,0.6,75.0,2,3.0,ENE,25.5877,-80.4336,25.581,-80.4294,0
2023,May,19,OKLAHOMA,OUN,0.3,10.0,1,2.0,SW,36.6595,-97.3355,36.6595,-97.3355,0
2023,April,0,MISSISSIPPI,MEG,16.87,475.0,21,2.0,SW,34.208,-89.121,34.2337,-88.8273,0
2023,July,15,FLORIDA,MLB,0.6,20.0,1,2.0,SE,29.01,-80.88,29.01,-80.87,0
2023,July,18,PENNSYLVANIA,BGM,0.23,70.0,4,0.0,NE,41.4524,-75.6269,41.4552,-75.6248,0
2023,May,13,IDAHO,PIH,0.2,10.0,10,7.0,E,42.1,-113.4935,42.1,-113.4896,0
2023,May,15,TEXAS,EWX,0.71,50.0,2,1.0,NW,28.6761,-99.1888,28.6804,-99.1783,1
2023,November,17,LOUISIANA,LCH,1.42,75.0,5,1.0,SSW,31.1047,-92.8845,31.1109,-92.8617,0
2023,March,18,ARKANSAS,MEG,2.76,100.0,3,2.0,SSW,34.6089,-90.7929,34.6174,-90.7455,0
2023,May,21,TEXAS,AMA,0.09,25.0,1,4.0,SSE,35.2786,-101.5409,35.2793,-101.5395,0
2023,May,9,LOUISIANA,SHV,0.58,80.0,1,4.0,E,32.821,-92.077,32.8289,-92.0735,0
2023,May,7,LOUISIANA,SHV,0.5,80.0,1,5.0,SW,31.4826,-92.6146,31.4898,-92.6137,0
2023,March,22,ALABAMA,HUN,4.07,120.0,4,1.0,E,34.9685,-87.2904,34.988,-87.2244,0
2023,March,23,MISSISSIPPI,MEG,5.97,475.0,7,3.0,WNW,34.189,-89.223,34.208,-89.121,1
2023,May,18,ILLINOIS,LOT,0.09,25.0,1,2.0,SW,41.4719,-88.7531,41.472,-88.7513,0
2023,May,14,ILLINOIS,LOT,0.6,25.0,3,3.0,NNW,42.32,-88.5399,42.3287,-88.5397,0
2023,May,18,TEXAS,OUN,0.1,20.0,0,1.0,N,33.638,-98.019,33.638,-98.019,0
2023,May,14,OKLAHOMA,OUN,0.1,20.0,0,2.0,SSW,35.057,-97.979,35.057,-97.979,0
2023,April,13,FLORIDA,TAE,0.51,50.0,1,1.0,N,30.31,-85.13,30.3153,-85.1242,0
2023,January,6,MISSISSIPPI,MEG,2.44,50.0,4,73.0,S,33.7182,-88.6716,33.7318,-88.6325,0
2023,January,2,TENNESSEE,MEG,2.39,100.0,3,1.0,NW,35.545,-89.287,35.571,-89.259,0
2023,July,18,PENNSYLVANIA,BGM,1.7,300.0,4,1.0,WNW,41.7825,-75.7165,41.8029,-75.6985,0
2023,May,18,TEXAS,AMA,0.89,20.0,8,7.0,ESE,36.2,-101.91,36.21,-101.9,0
2023,March,19,MISSISSIPPI,MEG,8.11,100.0,10,2.0,S,34.9168,-89.5176,34.9569,-89.3831,1
2023,March,21,ALABAMA,HUN,3.82,300.0,8,1.0,NE,34.8086,-87.6553,34.856,-87.6226,1
2023,March,23,MISSISSIPPI,MEG,10.68,750.0,10,1.0,WSW,34.464,-88.789,34.484,-88.603,1
2023,April,0,MISSISSIPPI,MEG,1.61,750.0,2,2.0,SE,34.484,-88.603,34.4884,-88.5753,0
2023,March,21,ALABAMA,BMX,2.93,950.0,2,5.0,W,32.714,-85.891,32.719,-85.841,0
2023,July,15,KANSAS,GLD,0.13,75.0,8,3.0,NNE,38.5146,-101.7525,38.5146,-101.75,0
2023,January,6,MISSISSIPPI,MEG,1.36,100.0,2,2.0,S,34.9561,-89.7784,34.9561,-89.7543,0
2023,May,11,OKLAHOMA,OUN,0.1,10.0,0,3.0,S,35.58,-98.328,35.58,-98.328,0
2023,November,12,OREGON,PDT,0.23,75.0,5,2.0,NE,44.3983,-118.9123,44.3995,-118.908,0
2023,October,15,TEXAS,FWD,0.01,3.0,0,2.0,NNE,31.57,-96.89,31.57,-96.89,0
2023,March,1,ARKANSAS,LZK,0.7,50.0,1,3.0,ENE,34.3046,-91.7699,34.3126,-91.762,0
2023,October,17,NEW MEXICO,ABQ,1.32,50.0,6,1.0,SE,35.79,-105.27,35.8,-105.25,1
2023,November,19,LOUISIANA,LCH,2.46,300.0,5,8.0,NE,31.18,-91.72,31.19,-91.68,0
2023,November,19,LOUISIANA,LCH,14.91,300.0,26,2.0,ENE,30.9897,-92.0419,31.04,-91.7971,1
2023,November,18,LOUISIANA,LCH,9.64,300.0,19,0.0,NE,31.1316,-92.0673,31.157,-91.907,1
2023,October,15,OKLAHOMA,OUN,0.3,20.0,0,5.0,SSW,34.58,-97.206,34.58,-97.206,0
2023,October,17,OKLAHOMA,OUN,0.5,20.0,1,3.0,SE,35.381,-96.791,35.386,-96.785,0
2023,November,20,SOUTH CAROLINA,GSP,0.04,20.0,1,1.0,S,34.609,-81.38,34.609,-81.379,0
2023,November,14,LOUISIANA,SHV,8.77,150.0,14,5.0,WSW,31.4099,-93.0282,31.4526,-92.8881,1
2023,October,10,FLORIDA,TBW,0.42,15.0,1,1.0,WSW,27.9163,-82.8303,27.9164,-82.8234,0
2023,October,15,IOWA,DMX,0.64,80.0,3,0.0,ESE,41.6785,-93.0129,41.6874,-93.0097,0
2023,October,13,IOWA,DMX,0.24,25.0,1,3.0,SW,42.5469,-94.3852,42.5503,-94.3863,0
2023,October,14,WASHINGTON,PQR,0.5,100.0,1,1.0,WNW,45.8755,-122.6892,45.87,-122.68,0
2023,October,15,KANSAS,GLD,0.08,30.0,1,10.0,N,39.9875,-99.9263,39.9885,-99.9255,0
2023,November,17,LOUISIANA,LCH,2.83,75.0,10,5.0,NW,31.1975,-92.5551,31.1946,-92.5073,0
2023,September,14,OHIO,ILN,0.01,25.0,1,1.0,SE,40.0632,-83.243,40.0632,-83.242,0
2023,September,14,TEXAS,BRO,0.04,10.0,1,1.0,SE,26.2937,-97.9141,26.2937,-97.9135,0
2023,June,14,FLORIDA,TAE,0.34,50.0,1,3.0,SSE,29.94,-84.51,29.9386,-84.5045,0
2023,June,10,GEORGIA,TAE,3.63,50.0,7,3.0,S,31.7663,-85.0031,31.8014,-84.9572,0
2023,September,10,LOUISIANA,LIX,0.69,75.0,2,1.0,N,29.97,-90.25,29.98,-90.25,0
2023,June,13,GEORGIA,TAE,18.88,700.0,37,1.0,SW,31.357,-84.9454,31.4237,-84.6349,1
2023,June,13,GEORGIA,TAE,3.6,150.0,21,5.0,NE,31.397,-84.422,31.4019,-84.3613,0
2023,June,14,GEORGIA,TAE,0.09,50.0,1,1.0,SW,31.74,-83.68,31.7407,-83.6788,0
2023,September,15,SOUTH DAKOTA,ABR,0.01,10.0,0,8.0,NNW,44.66,-96.83,44.66,-96.83,0
2023,June,17,GEORGIA,TAE,0.1,50.0,1,1.0,NW,31.24,-83.14,31.2409,-83.1386,0
2023,June,1,FLORIDA,TAE,7.23,100.0,24,4.0,S,30.08,-83.88,30.15,-83.79,0
2023,June,2,FLORIDA,TAE,1.26,80.0,5,2.0,WNW,30.0829,-83.594,30.077,-83.574,0
2023,July,18,WISCONSIN,GRB,1.68,90.0,4,18.0,WSW,45.7084,-89.002,45.7002,-88.9706,0
2023,April,19,IOWA,OAX,0.5,10.0,3,2.0,SW,40.8,-95.75,40.8,-95.75,0
2023,April,18,IOWA,OAX,0.5,10.0,1,7.0,E,41.21,-95.3,41.21,-95.3,0
2023,June,10,FLORIDA,TAE,1.62,200.0,5,1.0,N,30.3868,-86.3288,30.3883,-86.3016,0
2023,April,18,OKLAHOMA,OUN,10.9,1200.0,35,4.0,N,35.082,-97.634,35.18,-97.526,1
2023,June,0,FLORIDA,TAE,0.97,50.0,2,2.0,SW,30.175,-83.897,30.182,-83.883,0
2023,April,20,OKLAHOMA,OUN,0.35,60.0,1,4.0,WNW,35.238,-97.296,35.237,-97.29,0
2023,August,0,NORTH CAROLINA,RNK,0.32,35.0,1,1.0,SSW,36.2373,-81.9094,36.2381,-81.9037,0
2023,June,13,WYOMING,RIW,10.83,100.0,20,9.0,SSW,43.2997,-106.3486,43.3444,-106.142,1
2023,July,3,OKLAHOMA,OUN,0.5,50.0,1,5.0,SSW,36.362,-99.407,36.362,-99.407,0
2023,July,16,GEORGIA,FFC,2.45,100.0,4,1.0,SW,34.4937,-84.6056,34.4774,-84.5673,0
2023,March,13,OKLAHOMA,OUN,0.1,20.0,0,7.0,N,34.5613,-97.67,34.5613,-97.67,0
2023,July,16,GEORGIA,FFC,1.9,100.0,3,3.0,NNE,34.461,-84.3531,34.4536,-84.3221,0
2023,June,2,FLORIDA,TAE,6.37,100.0,14,6.0,SW,30.126,-84.044,30.146,-83.94,0
2023,June,2,FLORIDA,TAE,3.42,75.0,11,2.0,NNE,30.16,-83.88,30.17,-83.824,0
2023,June,12,WYOMING,RIW,0.09,30.0,2,9.0,NE,41.6721,-109.8468,41.6725,-109.8452,0
2023,June,13,WYOMING,RIW,0.67,50.0,3,7.0,WNW,43.228,-106.7308,43.229,-106.7175,0
2023,June,18,FLORIDA,TAE,0.44,50.0,5,7.0,SSE,29.6226,-84.9496,29.6206,-84.9427,0
2023,June,11,ILLINOIS,ILX,9.07,800.0,7,1.0,S,39.7195,-89.7715,39.6491,-89.6276,0
2023,July,19,COLORADO,PUB,0.88,20.0,2,6.0,N,38.53,-103.16,38.5361,-103.1457,0
2023,July,13,COLORADO,PUB,1.45,75.0,8,5.0,S,38.9133,-105.0565,38.9115,-105.0295,0
2023,December,17,CALIFORNIA,STO,0.36,90.0,2,1.0,ENE,39.8043,-121.8366,39.8076,-121.8401,0
2023,January,11,ALABAMA,BMX,12.51,470.0,17,4.0,ESE,32.836,-87.169,32.896,-86.967,0
2023,June,16,COLORADO,BOU,0.01,20.0,1,3.0,SSE,40.18,-104.73,40.18,-104.73,0
2023,September,16,FLORIDA,JAX,0.01,5.0,0,1.0,ESE,29.99,-81.66,29.99,-81.66,0
2023,October,15,NEBRASKA,GID,1.25,170.0,2,1.0,ESE,40.6672,-98.5528,40.6852,-98.5516,0
2023,January,13,ALABAMA,BMX,10.3,785.0,10,5.0,N,32.691,-86.413,32.754,-86.254,0
2023,April,1,ALABAMA,BMX,12.46,675.0,16,3.0,SW,34.238,-87.851,34.263,-87.635,0
2023,June,11,ILLINOIS,ILX,4.79,100.0,4,1.0,NNW,40.1672,-89.3796,40.1896,-89.2936,0
2023,July,18,COLORADO,PUB,0.01,10.0,1,1.0,SW,37.09,-102.59,37.09,-102.59,0
2023,June,14,COLORADO,BOU,6.3,25.0,24,2.0,W,39.5559,-105.0159,39.5354,-104.9086,0
2023,February,20,MISSISSIPPI,JAN,3.73,300.0,8,3.0,W,31.9779,-89.9492,32.0306,-89.9355,0
2023,June,11,ILLINOIS,ILX,0.76,40.0,1,4.0,S,39.5177,-89.4954,39.5146,-89.4818,0
2023,August,6,GEORGIA,JAX,9.78,50.0,9,3.0,W,31.1229,-81.5535,31.2161,-81.6761,0
2023,October,16,NEBRASKA,GID,0.01,20.0,0,3.0,SSW,40.7327,-98.394,40.7327,-98.394,0
2023,June,15,COLORADO,BOU,0.6,25.0,1,7.0,SSW,40.055,-103.245,40.0538,-103.2338,0
2023,March,19,ALABAMA,MOB,0.87,500.0,3,3.0,S,31.9415,-87.218,31.954,-87.2167,0
2023,June,18,SOUTH DAKOTA,UNR,1.76,50.0,2,8.0,SE,45.8581,-102.0424,45.8598,-102.0059,0
2023,October,13,NEBRASKA,GID,0.01,20.0,0,3.0,S,40.69,-99.52,40.69,-99.52,0
2023,October,15,NEBRASKA,GID,0.59,25.0,1,4.0,E,41.0911,-98.9952,41.0939,-98.9845,0
2023,October,14,NEBRASKA,GID,2.6,75.0,4,1.0,ESE,40.3196,-99.0061,40.35,-98.977,0
2023,September,15,FLORIDA,JAX,0.36,10.0,4,2.0,WSW,30.043,-81.7768,30.0451,-81.7713,0
2023,July,18,COLORADO,PUB,0.25,10.0,1,12.0,SW,37.18,-102.78,37.18,-102.7755,0
2023,June,9,ALABAMA,TAE,2.14,160.0,15,1.0,SW,31.5692,-85.2818,31.5757,-85.2463,1
2023,April,14,FLORIDA,TAE,2.5,960.0,11,2.0,WSW,30.3832,-84.8169,30.4067,-84.7849,1
2023,August,7,RHODE ISLAND,BOX,9.1,250.0,17,1.0,NNE,41.7987,-71.5741,41.8735,-71.4353,1
2023,October,14,NEBRASKA,GID,1.08,50.0,2,2.0,NE,40.7549,-99.496,40.7549,-99.4753,1
2023,August,23,OHIO,CLE,0.25,50.0,1,3.0,W,41.279,-82.121,41.2772,-82.1169,0
2023,October,14,KANSAS,GID,0.01,20.0,0,3.0,W,39.4776,-98.1799,39.4776,-98.1799,0
2023,August,6,GEORGIA,JAX,7.91,300.0,9,1.0,NNE,31.1505,-81.4935,31.253,-81.5505,0
2023,October,15,NEBRASKA,GID,0.01,25.0,0,1.0,E,41.1196,-98.8308,41.1196,-98.8308,0
2023,October,14,NEBRASKA,GID,3.69,75.0,6,10.0,S,40.35,-98.977,40.3968,-98.9432,1
2023,March,19,ALABAMA,MOB,0.22,300.0,1,2.0,SSE,31.951,-87.2119,31.9542,-87.2121,0
2023,June,16,COLORADO,PUB,2.14,30.0,10,8.0,W,38.77,-105.32,38.74,-105.33,0
2023,July,1,INDIANA,IWX,2.08,150.0,2,6.0,N,41.1819,-85.3098,41.18,-85.27,0
2023,August,10,MASSACHUSETTS,BOX,0.9,300.0,3,3.0,NW,41.6808,-70.8477,41.6886,-70.8333,0
2023,August,10,MASSACHUSETTS,BOX,1.2,650.0,4,1.0,SE,41.6751,-70.3917,41.682,-70.3721,0
2023,June,11,ILLINOIS,ILX,0.98,150.0,1,1.0,S,39.7486,-89.2669,39.7453,-89.249,0
2023,June,11,ILLINOIS,ILX,10.36,200.0,9,3.0,ESE,39.5987,-89.2973,39.5686,-89.1068,0
2023,June,11,ILLINOIS,ILX,3.45,200.0,3,2.0,N,39.6141,-89.4251,39.6097,-89.3605,0
2023,August,14,OHIO,CLE,1.61,25.0,6,2.0,ESE,40.5886,-82.0918,40.5746,-82.0673,0
2023,July,1,INDIANA,IWX,0.6,150.0,1,3.0,ESE,41.18,-85.32,41.1819,-85.3098,0
2023,June,15,COLORADO,BOU,0.28,25.0,2,8.0,S,40.0397,-103.2202,40.0388,-103.215,0
2023,June,15,COLORADO,BOU,0.76,25.0,1,8.0,SSW,40.047,-103.24,40.0461,-103.2257,0
2023,June,17,COLORADO,BOU,1.02,25.0,15,6.0,NNW,39.8321,-103.2477,39.845,-103.2384,0
2023,June,15,COLORADO,BOU,0.3,25.0,1,5.0,N,39.9991,-103.1896,39.9983,-103.1951,0
2023,June,14,COLORADO,BOU,1.44,25.0,11,10.0,WNW,40.6989,-103.4272,40.7049,-103.4535,0
2023,June,15,COLORADO,BOU,0.95,200.0,2,8.0,SSW,40.0422,-103.2456,40.0408,-103.2277,0
2023,June,16,COLORADO,BOU,3.66,25.0,14,8.0,E,39.9866,-103.4327,39.9886,-103.3637,0
2023,June,14,COLORADO,BOU,0.66,25.0,5,6.0,SE,40.0657,-102.9894,40.0712,-102.9791,0
2023,December,1,ALABAMA,BMX,1.65,100.0,3,6.0,SE,31.6234,-85.442,31.6323,-85.4162,0
2023,December,5,FLORIDA,TAE,2.97,250.0,7,2.0,S,30.8054,-85.8331,30.8292,-85.7915,0
2023,December,16,TENNESSEE,OHX,4.76,500.0,7,1.0,SW,36.1601,-87.2335,36.183,-87.153,1
2023,June,15,COLORADO,BOU,0.24,50.0,1,7.0,N,40.02,-103.1971,40.0211,-103.2015,0
2023,December,16,TENNESSEE,OHX,9.57,500.0,14,1.0,W,36.183,-87.153,36.207,-86.984,1
2023,June,15,COLORADO,BOU,0.54,100.0,1,8.0,S,40.0531,-103.2361,40.0543,-103.2461,0
2023,December,16,TENNESSEE,OHX,4.04,500.0,3,4.0,WSW,36.207,-86.984,36.2162,-86.9066,1
2023,December,0,ALABAMA,BMX,3.02,600.0,3,2.0,SSW,33.4434,-86.837,33.4682,-86.7951,1
2023,December,0,ALABAMA,BMX,1.78,200.0,2,1.0,SW,33.4685,-86.7849,33.4772,-86.7559,0
2023,December,16,TENNESSEE,OHX,6.0,300.0,9,3.0,SW,36.4689,-86.9078,36.5052,-86.8113,1
2023,December,21,MISSISSIPPI,JAN,2.81,350.0,4,3.0,ESE,32.048,-89.933,32.048,-89.885,0
2023,December,16,TENNESSEE,OHX,7.76,400.0,11,1.0,WNW,36.255,-86.7852,36.297,-86.656,1
2023,December,16,TENNESSEE,OHX,23.49,400.0,34,1.0,W,36.297,-86.656,36.433,-86.269,1
2023,December,21,MISSISSIPPI,JAN,8.02,350.0,10,3.0,WNW,32.048,-89.885,32.0303,-89.7497,0
2023,December,21,MISSISSIPPI,JAN,3.71,75.0,5,2.0,E,32.0238,-89.619,32.0235,-89.5558,0
2023,December,17,TENNESSEE,OHX,3.52,400.0,3,2.0,W,36.433,-86.269,36.4567,-86.2129,1
2023,December,18,TENNESSEE,OHX,0.35,50.0,1,0.0,SW,36.6169,-85.723,36.62,-85.718,0
2023,December,22,MISSISSIPPI,JAN,5.86,75.0,9,6.0,W,32.186,-88.914,32.1737,-88.8148,0
2023,June,15,COLORADO,BOU,0.69,50.0,1,7.0,N,40.0171,-103.1855,40.0199,-103.1981,0
2023,December,12,NORTH CAROLINA,RAH,1.88,250.0,4,2.0,NE,35.694,-78.652,35.706,-78.622,0
2023,December,6,MISSISSIPPI,LIX,0.29,75.0,1,1.0,ENE,30.833,-89.5209,30.8371,-89.5221,0
2023,December,11,TENNESSEE,MEG,9.62,600.0,12,3.0,NNE,36.1175,-89.0601,36.183,-88.908,1
2023,June,15,COLORADO,BOU,0.42,50.0,1,8.0,S,40.05,-103.2369,40.0493,-103.229,0
2023,December,11,TENNESSEE,MEG,15.29,600.0,19,5.0,S,36.183,-88.908,36.265,-88.6533,1
2023,December,13,KENTUCKY,PAH,13.1,440.0,18,3.0,S,36.64,-87.28,36.71,-87.06,1
2023,December,13,SOUTH CAROLINA,ILM,2.35,150.0,4,0.0,NE,33.6837,-78.9737,33.7081,-78.9451,1
2023,December,4,ALABAMA,BMX,2.43,400.0,3,4.0,W,32.4649,-85.4258,32.4744,-85.3857,0
2023,December,13,TENNESSEE,OHX,7.14,75.0,10,2.0,ENE,36.4931,-87.7453,36.5201,-87.622,1
2023,June,15,COLORADO,BOU,0.36,50.0,1,8.0,S,40.047,-103.2249,40.0463,-103.2181,0
2023,June,15,COLORADO,BOU,0.51,25.0,4,7.0,N,40.0185,-103.194,40.0207,-103.2032,0
2023,December,21,MISSISSIPPI,JAN,3.1,350.0,3,0.0,SW,32.0455,-89.9858,32.048,-89.933,0
2023,December,13,TENNESSEE,OHX,1.61,50.0,3,2.0,WSW,36.5201,-87.622,36.5277,-87.5945,0
2023,June,15,COLORADO,BOU,0.91,25.0,1,8.0,S,40.0484,-103.2352,40.0501,-103.2522,0
2023,December,22,MISSISSIPPI,JAN,21.35,350.0,29,1.0,SSE,32.2123,-89.2779,32.186,-88.914,0
2023,December,13,TENNESSEE,OHX,11.3,600.0,15,2.0,NE,36.5746,-87.4718,36.642,-87.2833,1
2023,December,1,ALABAMA,TAE,6.35,200.0,15,3.0,SW,31.6323,-85.4162,31.6688,-85.3172,0
2023,December,15,TENNESSEE,OHX,5.81,300.0,10,2.0,SSW,36.2793,-87.4138,36.3029,-87.3137,1
2023,June,15,COLORADO,BOU,0.01,20.0,1,6.0,S,39.2,-103.27,39.2,-103.27,0
2023,June,19,COLORADO,PUB,0.85,10.0,2,6.0,SSE,38.95,-104.42,38.9377,-104.419,0
2023,March,22,INDIANA,IND,3.5,400.0,6,3.0,WNW,39.3089,-86.6854,39.3235,-86.623,1
2023,June,9,MISSOURI,DVN,2.21,30.0,3,2.0,SW,40.41,-91.79,40.42,-91.75,0
2023,March,22,INDIANA,IND,8.6,200.0,10,2.0,SSW,39.3865,-86.4618,39.4363,-86.315,1
2023,June,20,MISSISSIPPI,JAN,1.9,350.0,4,1.0,SE,32.2446,-89.7625,32.243,-89.73,0
2023,June,21,MISSISSIPPI,JAN,4.53,800.0,13,3.0,S,32.0856,-89.4027,32.1358,-89.3721,0
2023,March,21,TENNESSEE,MEG,0.62,50.0,1,4.0,W,36.0984,-88.1905,36.1009,-88.1798,0
2023,June,17,TEXAS,LUB,4.29,50.0,31,12.0,SW,32.9857,-100.3701,32.961,-100.267,0
2023,March,21,MISSISSIPPI,MEG,27.72,1600.0,24,3.0,NNW,33.869,-88.72,34.087,-88.313,1
2023,April,3,MISSISSIPPI,JAN,4.54,430.0,9,2.0,E,31.9177,-89.8915,31.9347,-89.8168,0
2023,June,9,MISSISSIPPI,JAN,2.01,250.0,3,3.0,NNE,32.0609,-88.6577,32.0508,-88.6258,0
2023,June,18,MISSISSIPPI,JAN,1.65,250.0,2,4.0,NNW,32.7065,-89.9481,32.7043,-89.92,0
2023,March,22,INDIANA,IND,1.93,25.0,3,0.0,SE,39.4955,-86.1738,39.5087,-86.1419,1
2023,March,22,INDIANA,IND,5.48,316.0,8,1.0,SSW,39.5363,-86.1042,39.573,-86.0142,1
2023,March,22,INDIANA,IND,0.14,10.0,1,0.0,SE,40.4254,-86.1946,40.4254,-86.192,1
2023,June,15,COLORADO,BOU,1.93,200.0,3,7.0,SSW,40.0618,-103.2617,40.0611,-103.2253,0
2023,June,22,MISSISSIPPI,JAN,6.46,1350.0,19,1.0,WSW,32.0179,-89.2884,32.0737,-89.2052,1
2023,April,4,MISSISSIPPI,JAN,3.48,220.0,6,4.0,N,31.8063,-89.146,31.7962,-89.0879,0
2023,June,17,OKLAHOMA,AMA,2.22,50.0,4,7.0,NNE,36.7911,-100.7865,36.8042,-100.7498,0
2023,March,22,INDIANA,IND,0.86,10.0,1,2.0,S,40.3967,-86.2742,40.4073,-86.2656,1
2023,March,21,INDIANA,IND,0.04,50.0,1,5.0,W,40.1378,-86.6963,40.1383,-86.6957,0
2023,March,22,TENNESSEE,MEG,24.55,1400.0,25,5.0,WSW,35.167,-88.785,35.268,-88.368,1
2023,June,17,MICHIGAN,DTX,4.77,400.0,9,1.0,N,41.9351,-83.3316,41.9711,-83.2525,0
2023,March,21,INDIANA,IND,7.32,100.0,8,1.0,S,40.1789,-86.6655,40.2432,-86.5567,1
2023,March,16,CALIFORNIA,LOX,0.24,25.0,2,2.0,NW,34.4167,-119.5389,34.42,-119.54,0
2023,June,13,MISSISSIPPI,LIX,2.35,300.0,9,1.0,WSW,30.42,-88.57,30.4,-88.53,1
2023,June,3,MISSISSIPPI,JAN,8.54,900.0,7,0.0,SE,32.2456,-90.9258,32.2199,-90.7831,0
2023,March,21,INDIANA,IND,1.35,100.0,1,0.0,NNE,40.154,-86.7171,40.1646,-86.6958,0
2023,January,19,LOUISIANA,LIX,1.15,75.0,3,1.0,N,30.69,-91.42,30.69,-91.4,1
2023,March,19,MISSISSIPPI,MEG,8.39,100.0,9,4.0,SSE,34.1625,-90.0458,34.2287,-89.9236,0
2023,June,21,MISSISSIPPI,JAN,0.5,100.0,1,4.0,ENE,32.0835,-89.6099,32.088,-89.6033,0
2023,March,21,INDIANA,IND,1.73,50.0,1,5.0,W,40.1383,-86.6957,40.1572,-86.6746,1
2023,August,18,COLORADO,GLD,3.14,150.0,15,8.0,SW,39.6139,-102.3955,39.571,-102.376,0
2023,June,18,MISSISSIPPI,JAN,1.38,300.0,2,1.0,W,32.4296,-90.1404,32.4376,-90.1195,1
2023,March,22,INDIANA,IND,6.35,25.0,7,2.0,E,40.4207,-86.0199,40.4762,-85.9295,1
2023,August,15,COLORADO,GLD,9.2,212.0,28,4.0,W,40.106,-102.7942,40.109,-102.744,1
2023,June,18,OKLAHOMA,AMA,1.38,25.0,1,6.0,SSE,36.7631,-100.0189,36.75,-100.0,0
2023,May,11,ARKANSAS,JAN,0.45,140.0,2,4.0,SE,33.1472,-91.8186,33.1528,-91.8152,0
2023,November,21,MISSISSIPPI,JAN,1.21,100.0,4,1.0,SW,31.3862,-90.7459,31.3995,-90.7326,0
2023,March,22,INDIANA,IND,2.42,400.0,2,3.0,ENE,39.2978,-86.7282,39.3089,-86.6854,1
2023,August,15,KANSAS,GLD,0.24,75.0,1,2.0,WNW,39.7612,-101.5728,39.7596,-101.5688,0
2023,March,21,INDIANA,IND,1.88,100.0,1,6.0,WNW,40.1646,-86.6958,40.1789,-86.6655,1
2023,March,21,INDIANA,IND,13.25,660.0,12,1.0,NNE,39.0313,-87.5708,39.097,-87.3442,1
2023,March,20,TENNESSEE,MEG,3.51,500.0,3,1.0,W,35.318,-88.366,35.3432,-88.3119,1
2023,June,3,MISSISSIPPI,JAN,6.54,800.0,8,2.0,S,32.0928,-90.6178,32.06,-90.5147,0
2023,June,19,MISSISSIPPI,JAN,6.48,350.0,14,1.0,ENE,32.4526,-89.6347,32.4956,-89.5366,0
2023,June,20,COLORADO,BOU,0.01,25.0,0,1.0,NW,40.78,-103.01,40.78,-103.01,0
2023,October,21,FLORIDA,TBW,0.18,50.0,1,1.0,NE,27.2661,-82.3829,27.2686,-82.3822,0
2023,October,23,FLORIDA,TBW,0.26,50.0,2,0.0,ENE,28.0319,-82.6725,28.0355,-82.6711,0
2023,August,7,KENTUCKY,PAH,1.25,350.0,2,1.0,W,36.5677,-89.1967,36.5629,-89.175,0
2023,October,0,FLORIDA,TBW,4.97,300.0,8,2.0,N,28.003,-82.8285,28.0569,-82.7746,1
2023,October,1,FLORIDA,TBW,5.6,300.0,11,13.0,SSE,28.8464,-82.6108,28.9158,-82.563,1
2023,October,1,FLORIDA,TBW,0.11,15.0,1,1.0,ENE,28.1865,-82.6175,28.1875,-82.6161,0
2023,August,13,ILLINOIS,ILX,0.51,20.0,5,1.0,WSW,40.4899,-90.4032,40.4828,-90.4007,0
2023,August,13,ILLINOIS,ILX,0.37,20.0,5,2.0,SSW,40.4694,-90.3946,40.4642,-90.393,0
2023,August,8,KENTUCKY,PAH,2.47,275.0,3,3.0,S,36.5562,-88.8729,36.584,-88.8448,1
2023,August,17,ILLINOIS,ILX,1.88,200.0,4,3.0,SSE,39.6341,-89.5702,39.632,-89.5349,0
2023,July,16,TEXAS,AMA,0.17,20.0,2,3.0,SSE,36.1787,-101.9974,36.1788,-101.9944,0
2023,June,17,COLORADO,PUB,8.43,100.0,23,15.0,ESE,37.03,-102.33,37.0209,-102.1775,0
2023,June,8,COLORADO,BOU,0.01,25.0,1,6.0,S,39.04,-105.9,39.04,-105.9,0
2023,June,16,COLORADO,PUB,13.12,320.0,42,12.0,SSW,37.89,-102.38,37.83,-102.22,0
2023,June,13,COLORADO,PUB,2.08,10.0,3,8.0,SE,37.27,-104.15,37.2855,-104.1175,0
